,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
1471,TAG,23789.741680145264,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD184_F4_WT_cortex_O3on_01,866.8 -> 567.5
1472,TAG,23994.981693267822,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD184_F4_WT_cortex_O3on_01,868.8 -> 571.5
1473,,23788.641674041748,,868.8,651.6,11282023_FAD184_F4_WT_cortex_O3on_01,868.8 -> 651.6
1474,,23671.88165664673,,870.7,653.5,11282023_FAD184_F4_WT_cortex_O3on_01,870.7 -> 653.5
1475,TAG,24175.74171447754,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD184_F4_WT_cortex_O3on_01,870.8 -> 599.5
1476,,23657.441619873047,,872.7,655.5,11282023_FAD184_F4_WT_cortex_O3on_01,872.7 -> 655.5
1477,,23660.18162536621,,874.8,657.6,11282023_FAD184_F4_WT_cortex_O3on_01,874.8 -> 657.6
1478,TAG,23864.54166412353,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD184_F4_WT_cortex_O3on_01,882.8 -> 583.5
1479,TAG,24171.34172058105,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD184_F4_WT_cortex_O3on_01,896.8 -> 597.5
1480,TAG,32921.82239151001,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD184_F4_WT_cortex_O3on_01,898.8 -> 599.5
1481,TAG,56559.76415634155,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD184_F4_WT_cortex_O3on_01,900.8 -> 601.5
1482,TAG,23752.84164428711,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD184_F4_WT_cortex_O3on_01,900.8 -> 629.5
1483,TAG,208459.09553909305,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD184_F4_WT_cortex_O3on_01,902.8 -> 603.5
1484,TAG,69424.18510818481,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD184_F4_WT_cortex_O3on_01,904.8 -> 605.5
1485,TAG,29064.8620262146,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD184_F4_WT_cortex_O3on_01,906.8 -> 607.5
1486,TAG,23696.081645965576,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD184_F4_WT_cortex_O3on_01,908.9 -> 637.6
1487,TAG,23836.1216506958,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD184_F4_WT_cortex_O3on_01,914.8 -> 615.5
1488,TAG,24141.92170715332,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD184_F4_WT_cortex_O3on_01,916.8 -> 617.5
1489,TAG,24030.801738739014,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD184_F4_WT_cortex_O3on_01,922.9 -> 623.6
1490,TAG,23663.62163925171,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD184_F4_WT_cortex_O3on_01,922.9 -> 651.6
1491,TAG,23950.04166412353,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD184_F4_WT_cortex_O3on_01,924.8 -> 625.5
1492,TAG,23739.98164749145,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD184_F4_WT_cortex_O3on_01,926.8 -> 627.5
1493,TAG,23859.38166809082,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD184_F4_WT_cortex_O3on_01,928.8 -> 629.5
1494,TAG,24144.76170349121,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD184_F4_WT_cortex_O3on_01,930.6 -> 631.5
1495,TAG,25479.641807556152,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD184_F4_WT_cortex_O3on_01,932.9 -> 633.6
1496,TAG,23853.70176315308,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD184_F4_WT_cortex_O3on_01,950.9 -> 651.6
1497,TAG,23692.00160217285,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD184_F4_WT_cortex_O3on_01,952.8 -> 653.5
1498,TAG,23656.321662902832,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD184_F4_WT_cortex_O3on_01,954.8 -> 655.5
1499,TAG,23812.2216796875,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD184_F4_WT_cortex_O3on_01,956.9 -> 657.6
1500,,24336.90171813965,,584.4,437.3,11282023_FAD184_F4_WT_dienc_O3on_01,584.4 -> 437.3
1501,,24331.54175567627,,612.4,437.3,11282023_FAD184_F4_WT_dienc_O3on_01,612.4 -> 437.3
1502,,24566.501762390137,,622.5,503.4,11282023_FAD184_F4_WT_dienc_O3on_01,622.5 -> 503.4
1503,,24265.361728668213,,624.5,505.4,11282023_FAD184_F4_WT_dienc_O3on_01,624.5 -> 505.4
1504,,24884.88174438477,,626.5,437.3,11282023_FAD184_F4_WT_dienc_O3on_01,626.5 -> 437.3
1505,,24513.90175628662,,650.5,503.4,11282023_FAD184_F4_WT_dienc_O3on_01,650.5 -> 503.4
1506,,24044.7216835022,,652.5,505.4,11282023_FAD184_F4_WT_dienc_O3on_01,652.5 -> 505.4
1507,,24391.64179611206,,654.5,437.3,11282023_FAD184_F4_WT_dienc_O3on_01,654.5 -> 437.3
1508,,23984.96166229248,,664.6,503.4,11282023_FAD184_F4_WT_dienc_O3on_01,664.6 -> 503.4
1509,,24168.761737823486,,666.6,505.4,11282023_FAD184_F4_WT_dienc_O3on_01,666.6 -> 505.4
1510,,24054.84169387817,,692.6,503.4,11282023_FAD184_F4_WT_dienc_O3on_01,692.6 -> 503.4
1511,,24427.78171157837,,694.6,505.4,11282023_FAD184_F4_WT_dienc_O3on_01,694.6 -> 505.4
1512,,24298.84169006348,,694.6,547.5,11282023_FAD184_F4_WT_dienc_O3on_01,694.6 -> 547.5
1513,,24032.38167572021,,702.5,583.4,11282023_FAD184_F4_WT_dienc_O3on_01,702.5 -> 583.4
1514,,23857.121643066406,,714.6,567.5,11282023_FAD184_F4_WT_dienc_O3on_01,714.6 -> 567.5
1515,,23960.24165725708,,716.6,571.5,11282023_FAD184_F4_WT_dienc_O3on_01,716.6 -> 571.5
1516,,24108.72173690796,,718.6,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,718.6 -> 599.5
1517,,24352.981700897217,,722.7,547.5,11282023_FAD184_F4_WT_dienc_O3on_01,722.7 -> 547.5
1518,,24794.8017578125,,730.5,583.4,11282023_FAD184_F4_WT_dienc_O3on_01,730.5 -> 583.4
1519,,24859.961700439453,,730.6,583.5,11282023_FAD184_F4_WT_dienc_O3on_01,730.6 -> 583.5
1520,TAG | DAG,30891.98217010498,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F4_WT_dienc_O3on_01,736.6 -> 437.3
1521,,72896.425075531,,736.7,547.5,11282023_FAD184_F4_WT_dienc_O3on_01,736.7 -> 547.5
1522,,23887.88164901733,,742.6,567.5,11282023_FAD184_F4_WT_dienc_O3on_01,742.6 -> 567.5
1523,,23768.96166229248,,744.6,571.5,11282023_FAD184_F4_WT_dienc_O3on_01,744.6 -> 571.5
1524,,23828.48171615601,,744.6,583.4,11282023_FAD184_F4_WT_dienc_O3on_01,744.6 -> 583.4
1525,,23982.701667785645,,744.6,597.5,11282023_FAD184_F4_WT_dienc_O3on_01,744.6 -> 597.5
1526,,26781.84189605713,,746.6,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,746.6 -> 599.5
1527,,26442.581909179688,,746.6,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,746.6 -> 599.5
1528,,23882.121658325195,,748.6,601.5,11282023_FAD184_F4_WT_dienc_O3on_01,748.6 -> 601.5
1529,,24061.621730804443,,748.6,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,748.6 -> 629.5
1530,,24798.261726379395,,750.6,603.5,11282023_FAD184_F4_WT_dienc_O3on_01,750.6 -> 603.5
1531,,24626.44180297852,,752.6,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,752.6 -> 605.5
1532,,23852.281692504883,,754.6,607.5,11282023_FAD184_F4_WT_dienc_O3on_01,754.6 -> 607.5
1533,,24393.321647644043,,756.7,567.5,11282023_FAD184_F4_WT_dienc_O3on_01,756.7 -> 567.5
1534,,28682.102054595947,,756.7,637.6,11282023_FAD184_F4_WT_dienc_O3on_01,756.7 -> 637.6
1535,,23803.86172485352,,758.6,583.5,11282023_FAD184_F4_WT_dienc_O3on_01,758.6 -> 583.5
1536,,23697.841705322266,,758.7,571.5,11282023_FAD184_F4_WT_dienc_O3on_01,758.7 -> 571.5
1537,,23946.061672210693,,760.7,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,760.7 -> 599.5
1538,,23753.82167816162,,762.6,615.5,11282023_FAD184_F4_WT_dienc_O3on_01,762.6 -> 615.5
1539,,23737.14170074463,,764.6,617.5,11282023_FAD184_F4_WT_dienc_O3on_01,764.6 -> 617.5
1540,,24567.521697998047,,764.7,547.5,11282023_FAD184_F4_WT_dienc_O3on_01,764.7 -> 547.5
1541,,23710.18170166016,,770.7,623.6,11282023_FAD184_F4_WT_dienc_O3on_01,770.7 -> 623.6
1542,,23784.981651306152,,770.7,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,770.7 -> 651.6
1543,,23882.64170455933,,772.6,583.4,11282023_FAD184_F4_WT_dienc_O3on_01,772.6 -> 583.4
1544,,23765.80167388916,,772.6,597.5,11282023_FAD184_F4_WT_dienc_O3on_01,772.6 -> 597.5
1545,,23859.401691436768,,772.6,625.5,11282023_FAD184_F4_WT_dienc_O3on_01,772.6 -> 625.5
1546,,23858.601665496823,,772.7,583.5,11282023_FAD184_F4_WT_dienc_O3on_01,772.7 -> 583.5
1547,,23827.8816947937,,774.6,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,774.6 -> 599.5
1548,,24306.36167526245,,774.6,627.5,11282023_FAD184_F4_WT_dienc_O3on_01,774.6 -> 627.5
1549,TAG,24114.06172180176,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F4_WT_dienc_O3on_01,774.7 -> 503.4
1550,,23829.00165939331,,776.6,601.5,11282023_FAD184_F4_WT_dienc_O3on_01,776.6 -> 601.5
1551,,23843.26166534424,,776.6,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,776.6 -> 629.5
1552,,23934.081714630127,,776.6,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,776.6 -> 629.5
1553,TAG,24197.40169906616,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F4_WT_dienc_O3on_01,776.7 -> 505.4
1554,,24062.32176589966,,778.6,603.5,11282023_FAD184_F4_WT_dienc_O3on_01,778.6 -> 603.5
1555,,23904.7816734314,,778.6,631.5,11282023_FAD184_F4_WT_dienc_O3on_01,778.6 -> 631.5
1556,,24397.22171401977,,780.7,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,780.7 -> 605.5
1557,,23872.261711120605,,780.7,633.6,11282023_FAD184_F4_WT_dienc_O3on_01,780.7 -> 633.6
1558,,25167.32172775269,,782.6,607.5,11282023_FAD184_F4_WT_dienc_O3on_01,782.6 -> 607.5
1559,,23959.461669921875,,784.7,567.5,11282023_FAD184_F4_WT_dienc_O3on_01,784.7 -> 567.5
1560,,23790.761657714844,,784.7,637.6,11282023_FAD184_F4_WT_dienc_O3on_01,784.7 -> 637.6
1561,,23785.901721954346,,786.7,571.5,11282023_FAD184_F4_WT_dienc_O3on_01,786.7 -> 571.5
1562,,24087.241722106934,,786.7,597.5,11282023_FAD184_F4_WT_dienc_O3on_01,786.7 -> 597.5
1563,,25631.28186798096,,788.7,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,788.7 -> 599.5
1564,,26474.46192932129,,788.7,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,788.7 -> 599.5
1565,,23680.161655426025,,790.6,615.5,11282023_FAD184_F4_WT_dienc_O3on_01,790.6 -> 615.5
1566,,38168.00270462036,,790.7,601.5,11282023_FAD184_F4_WT_dienc_O3on_01,790.7 -> 601.5
1567,,23933.861698150635,,790.7,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,790.7 -> 629.5
1568,,23730.52166748047,,792.6,617.5,11282023_FAD184_F4_WT_dienc_O3on_01,792.6 -> 617.5
1569,,104374.40822219849,,792.7,603.5,11282023_FAD184_F4_WT_dienc_O3on_01,792.7 -> 603.5
1570,,50887.003536224365,,794.7,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,794.7 -> 605.5
1571,,28516.64200592041,,796.7,607.5,11282023_FAD184_F4_WT_dienc_O3on_01,796.7 -> 607.5
1572,,23759.861656188965,,798.7,623.6,11282023_FAD184_F4_WT_dienc_O3on_01,798.7 -> 623.6
1573,,23794.84168624878,,798.7,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,798.7 -> 651.6
1574,,23705.581676483154,,798.7,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,798.7 -> 651.6
1575,,23809.7816734314,,798.8,637.6,11282023_FAD184_F4_WT_dienc_O3on_01,798.8 -> 637.6
1576,,23707.581699371334,,800.6,625.5,11282023_FAD184_F4_WT_dienc_O3on_01,800.6 -> 625.5
1577,,23790.061679840088,,800.6,653.5,11282023_FAD184_F4_WT_dienc_O3on_01,800.6 -> 653.5
1578,,23748.94172668457,,800.7,583.5,11282023_FAD184_F4_WT_dienc_O3on_01,800.7 -> 583.5
1579,,23843.82165145874,,802.6,627.5,11282023_FAD184_F4_WT_dienc_O3on_01,802.6 -> 627.5
1580,,23870.62170410156,,802.6,655.5,11282023_FAD184_F4_WT_dienc_O3on_01,802.6 -> 655.5
1581,,23801.461639404297,,804.6,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,804.6 -> 629.5
1582,,24049.081714630127,,804.7,615.5,11282023_FAD184_F4_WT_dienc_O3on_01,804.7 -> 615.5
1583,,23839.58168411255,,804.7,657.6,11282023_FAD184_F4_WT_dienc_O3on_01,804.7 -> 657.6
1584,,23828.44167327881,,806.6,631.5,11282023_FAD184_F4_WT_dienc_O3on_01,806.6 -> 631.5
1585,,23978.381706237797,,806.7,617.5,11282023_FAD184_F4_WT_dienc_O3on_01,806.7 -> 617.5
1586,,23772.10165786743,,808.7,633.6,11282023_FAD184_F4_WT_dienc_O3on_01,808.7 -> 633.6
1587,,24197.341709136963,,812.8,623.6,11282023_FAD184_F4_WT_dienc_O3on_01,812.8 -> 623.6
1588,,23923.52167892456,,812.8,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,812.8 -> 651.6
1589,,23796.10168838501,,814.7,597.5,11282023_FAD184_F4_WT_dienc_O3on_01,814.7 -> 597.5
1590,,24207.96173095703,,814.7,625.5,11282023_FAD184_F4_WT_dienc_O3on_01,814.7 -> 625.5
1591,,23869.52167892456,,816.7,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,816.7 -> 599.5
1592,,24741.581741333008,,816.7,627.5,11282023_FAD184_F4_WT_dienc_O3on_01,816.7 -> 627.5
1593,,24236.381702423096,,818.7,601.5,11282023_FAD184_F4_WT_dienc_O3on_01,818.7 -> 601.5
1594,,24341.06169128418,,818.7,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,818.7 -> 629.5
1595,,23888.4416847229,,818.7,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,818.7 -> 629.5
1596,,25927.36183166504,,820.7,603.5,11282023_FAD184_F4_WT_dienc_O3on_01,820.7 -> 603.5
1597,,24236.12173843384,,820.7,631.5,11282023_FAD184_F4_WT_dienc_O3on_01,820.7 -> 631.5
1598,,25435.46180343628,,822.7,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,822.7 -> 605.5
1599,,24637.66167068481,,822.8,633.6,11282023_FAD184_F4_WT_dienc_O3on_01,822.8 -> 633.6
1600,,24408.12171936035,,824.7,607.5,11282023_FAD184_F4_WT_dienc_O3on_01,824.7 -> 607.5
1601,,23694.501724243164,,826.7,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,826.7 -> 651.6
1602,,23917.60171508789,,826.8,637.6,11282023_FAD184_F4_WT_dienc_O3on_01,826.8 -> 637.6
1603,,23698.021686553955,,828.6,653.5,11282023_FAD184_F4_WT_dienc_O3on_01,828.6 -> 653.5
1604,,23690.761669158936,,830.6,655.5,11282023_FAD184_F4_WT_dienc_O3on_01,830.6 -> 655.5
1605,,23763.6017036438,,832.7,615.5,11282023_FAD184_F4_WT_dienc_O3on_01,832.7 -> 615.5
1606,,23681.621646881104,,832.7,657.6,11282023_FAD184_F4_WT_dienc_O3on_01,832.7 -> 657.6
1607,,23798.7816734314,,834.7,617.5,11282023_FAD184_F4_WT_dienc_O3on_01,834.7 -> 617.5
1608,,24229.68172836304,,840.8,623.6,11282023_FAD184_F4_WT_dienc_O3on_01,840.8 -> 623.6
1609,,23858.16166687012,,840.8,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,840.8 -> 651.6
1610,,23715.3416633606,,840.8,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,840.8 -> 651.6
1611,,23758.041675567627,,842.7,625.5,11282023_FAD184_F4_WT_dienc_O3on_01,842.7 -> 625.5
1612,,23838.061653137207,,842.7,653.5,11282023_FAD184_F4_WT_dienc_O3on_01,842.7 -> 653.5
1613,,23985.301651000977,,844.7,627.5,11282023_FAD184_F4_WT_dienc_O3on_01,844.7 -> 627.5
1614,,23771.501667022705,,844.7,655.5,11282023_FAD184_F4_WT_dienc_O3on_01,844.7 -> 655.5
1615,,23772.7216835022,,846.7,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,846.7 -> 629.5
1616,TAG,74306.24522018433,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD184_F4_WT_dienc_O3on_01,846.8 -> 547.5
1617,,23744.30166244507,,846.8,657.6,11282023_FAD184_F4_WT_dienc_O3on_01,846.8 -> 657.6
1618,,23855.381706237797,,848.7,631.5,11282023_FAD184_F4_WT_dienc_O3on_01,848.7 -> 631.5
1619,,24062.541690826416,,850.8,633.6,11282023_FAD184_F4_WT_dienc_O3on_01,850.8 -> 633.6
1620,TAG,33658.382415771484,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD184_F4_WT_dienc_O3on_01,854.7 -> 583.4
1621,TAG,24069.021686553955,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD184_F4_WT_dienc_O3on_01,866.8 -> 567.5
1622,TAG,23917.34169769287,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD184_F4_WT_dienc_O3on_01,868.8 -> 571.5
1623,,23757.241661071777,,868.8,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,868.8 -> 651.6
1624,,23779.921684265137,,870.7,653.5,11282023_FAD184_F4_WT_dienc_O3on_01,870.7 -> 653.5
1625,TAG,23983.621700286865,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,870.8 -> 599.5
1626,,23715.941650390625,,872.7,655.5,11282023_FAD184_F4_WT_dienc_O3on_01,872.7 -> 655.5
1627,,23724.9016456604,,874.8,657.6,11282023_FAD184_F4_WT_dienc_O3on_01,874.8 -> 657.6
1628,TAG,23947.221672058105,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD184_F4_WT_dienc_O3on_01,882.8 -> 583.5
1629,TAG,24466.301738739014,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD184_F4_WT_dienc_O3on_01,896.8 -> 597.5
1630,TAG,32602.78225326538,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD184_F4_WT_dienc_O3on_01,898.8 -> 599.5
1631,TAG,64616.96451568604,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD184_F4_WT_dienc_O3on_01,900.8 -> 601.5
1632,TAG,23934.061683654785,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,900.8 -> 629.5
1633,TAG,264328.2383995056,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD184_F4_WT_dienc_O3on_01,902.8 -> 603.5
1634,TAG,102498.2269630432,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,904.8 -> 605.5
1635,TAG,33967.90243148804,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD184_F4_WT_dienc_O3on_01,906.8 -> 607.5
1636,TAG,23912.90168762207,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD184_F4_WT_dienc_O3on_01,908.9 -> 637.6
1637,TAG,23775.161712646484,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD184_F4_WT_dienc_O3on_01,914.8 -> 615.5
1638,TAG,24610.08182144165,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD184_F4_WT_dienc_O3on_01,916.8 -> 617.5
1639,TAG,25069.521774291992,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD184_F4_WT_dienc_O3on_01,922.9 -> 623.6
1640,TAG,23719.901668548584,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,922.9 -> 651.6
1641,TAG,24002.001697540283,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD184_F4_WT_dienc_O3on_01,924.8 -> 625.5
1642,TAG,24912.361797332764,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD184_F4_WT_dienc_O3on_01,926.8 -> 627.5
1643,TAG,25386.621795654297,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD184_F4_WT_dienc_O3on_01,928.8 -> 629.5
1644,TAG,24375.701747894287,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD184_F4_WT_dienc_O3on_01,930.6 -> 631.5
1645,TAG,30296.642196655277,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD184_F4_WT_dienc_O3on_01,932.9 -> 633.6
1646,TAG,23968.321685791016,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD184_F4_WT_dienc_O3on_01,950.9 -> 651.6
1647,TAG,23866.74164962769,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD184_F4_WT_dienc_O3on_01,952.8 -> 653.5
1648,TAG,23935.94169998169,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD184_F4_WT_dienc_O3on_01,954.8 -> 655.5
1649,TAG,24231.92164993286,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD184_F4_WT_dienc_O3on_01,956.9 -> 657.6
1650,,23842.52163696289,,584.4,437.3,11282023_FAD184_F4_WT_hippo_O3on_01,584.4 -> 437.3
1651,,23979.601726531982,,612.4,437.3,11282023_FAD184_F4_WT_hippo_O3on_01,612.4 -> 437.3
1652,,24667.74174118042,,622.5,503.4,11282023_FAD184_F4_WT_hippo_O3on_01,622.5 -> 503.4
1653,,24412.92174911499,,624.5,505.4,11282023_FAD184_F4_WT_hippo_O3on_01,624.5 -> 505.4
1654,,24430.141735076904,,626.5,437.3,11282023_FAD184_F4_WT_hippo_O3on_01,626.5 -> 437.3
1655,,24158.74169921875,,650.5,503.4,11282023_FAD184_F4_WT_hippo_O3on_01,650.5 -> 503.4
1656,,23868.58169555664,,652.5,505.4,11282023_FAD184_F4_WT_hippo_O3on_01,652.5 -> 505.4
1657,,24071.961700439453,,654.5,437.3,11282023_FAD184_F4_WT_hippo_O3on_01,654.5 -> 437.3
1658,,24420.181797027588,,664.6,503.4,11282023_FAD184_F4_WT_hippo_O3on_01,664.6 -> 503.4
1659,,24323.641674041748,,666.6,505.4,11282023_FAD184_F4_WT_hippo_O3on_01,666.6 -> 505.4
1660,,23886.60163116455,,692.6,503.4,11282023_FAD184_F4_WT_hippo_O3on_01,692.6 -> 503.4
1661,,24474.461757659912,,694.6,505.4,11282023_FAD184_F4_WT_hippo_O3on_01,694.6 -> 505.4
1662,,23851.5616607666,,694.6,547.5,11282023_FAD184_F4_WT_hippo_O3on_01,694.6 -> 547.5
1663,,23969.601711273197,,702.5,583.4,11282023_FAD184_F4_WT_hippo_O3on_01,702.5 -> 583.4
1664,,23920.54165649414,,714.6,567.5,11282023_FAD184_F4_WT_hippo_O3on_01,714.6 -> 567.5
1665,,24027.82168197632,,716.6,571.5,11282023_FAD184_F4_WT_hippo_O3on_01,716.6 -> 571.5
1666,,24159.62171554565,,718.6,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,718.6 -> 599.5
1667,,24605.721752166748,,722.7,547.5,11282023_FAD184_F4_WT_hippo_O3on_01,722.7 -> 547.5
1668,,24020.40168762207,,730.5,583.4,11282023_FAD184_F4_WT_hippo_O3on_01,730.5 -> 583.4
1669,,23853.881706237797,,730.6,583.5,11282023_FAD184_F4_WT_hippo_O3on_01,730.6 -> 583.5
1670,TAG | DAG,25809.92180633545,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F4_WT_hippo_O3on_01,736.6 -> 437.3
1671,,61115.66435623169,,736.7,547.5,11282023_FAD184_F4_WT_hippo_O3on_01,736.7 -> 547.5
1672,,23997.18169403076,,742.6,567.5,11282023_FAD184_F4_WT_hippo_O3on_01,742.6 -> 567.5
1673,,23944.761711120605,,744.6,571.5,11282023_FAD184_F4_WT_hippo_O3on_01,744.6 -> 571.5
1674,,23897.64169692993,,744.6,583.4,11282023_FAD184_F4_WT_hippo_O3on_01,744.6 -> 583.4
1675,,23786.661651611328,,744.6,597.5,11282023_FAD184_F4_WT_hippo_O3on_01,744.6 -> 597.5
1676,,27859.86193847656,,746.6,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,746.6 -> 599.5
1677,,25701.941806793213,,746.6,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,746.6 -> 599.5
1678,,23928.04173278809,,748.6,601.5,11282023_FAD184_F4_WT_hippo_O3on_01,748.6 -> 601.5
1679,,24302.14170074463,,748.6,629.5,11282023_FAD184_F4_WT_hippo_O3on_01,748.6 -> 629.5
1680,,23968.08169555664,,750.6,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,750.6 -> 603.5
1681,,24021.76167678833,,752.6,605.5,11282023_FAD184_F4_WT_hippo_O3on_01,752.6 -> 605.5
1682,,23763.861629486084,,754.6,607.5,11282023_FAD184_F4_WT_hippo_O3on_01,754.6 -> 607.5
1683,,23971.281677246094,,756.7,567.5,11282023_FAD184_F4_WT_hippo_O3on_01,756.7 -> 567.5
1684,,24530.48168182373,,756.7,637.6,11282023_FAD184_F4_WT_hippo_O3on_01,756.7 -> 637.6
1685,,23745.181716918945,,758.6,583.5,11282023_FAD184_F4_WT_hippo_O3on_01,758.6 -> 583.5
1686,,23811.04166030884,,758.7,571.5,11282023_FAD184_F4_WT_hippo_O3on_01,758.7 -> 571.5
1687,,23931.141681671143,,760.7,599.5,11282023_FAD184_F4_WT_hippo_O3on_01,760.7 -> 599.5
1688,,23940.461708068848,,762.6,615.5,11282023_FAD184_F4_WT_hippo_O3on_01,762.6 -> 615.5
1689,,23961.061668396,,764.6,617.5,11282023_FAD184_F4_WT_hippo_O3on_01,764.6 -> 617.5
1690,,24450.561737060547,,764.7,547.5,11282023_FAD184_F4_WT_hippo_O3on_01,764.7 -> 547.5
1691,,23917.161643981934,,770.7,623.6,11282023_FAD184_F4_WT_hippo_O3on_01,770.7 -> 623.6
